,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Detroit Pistons*,82,19780,3157,6973,0.453,211,625,0.338,2946,6348,0.464,1421,1866,0.762,1115,2255,3370,1894,642,373,1117,1916,7946
1,2.0,New York Knicks*,82,19855,3082,6727,0.458,179,606,0.295,2903,6121,0.474,1666,2172,0.767,1014,2241,3255,1778,669,396,1249,1803,8009
2,3.0,Chicago Bulls*,82,19830,3206,6970,0.46,218,657,0.332,2988,6313,0.473,1525,1985,0.768,1081,2171,3252,1841,631,352,1288,1800,8155
3,4.0,San Antonio Spurs*,82,19780,3211,7098,0.452,243,700,0.347,2968,6398,0.464,1587,2061,0.77,1103,2362,3465,1882,753,463,1252,1810,8252
4,5.0,Los Angeles Lakers*,82,19830,3408,7095,0.48,174,596,0.292,3234,6499,0.498,1329,1744,0.762,1234,2384,3618,2173,594,389,1256,1831,8319
5,6.0,Los Angeles Clippers*,82,19830,3211,6997,0.459,224,648,0.346,2987,6349,0.47,1706,2249,0.759,1151,2445,3596,1784,705,432,1396,1870,8352
6,7.0,Utah Jazz*,82,19880,3292,7178,0.459,234,695,0.337,3058,6483,0.472,1535,2056,0.747,1146,2255,3401,1925,646,458,1205,1958,8353
7,8.0,Boston Celtics*,82,19780,3323,7293,0.456,201,652,0.308,3122,6641,0.47,1601,2084,0.768,1178,2333,3511,1923,680,414,1114,1634,8448
8,9.0,Philadelphia 76ers,82,19755,3449,7145,0.483,189,615,0.307,3260,6530,0.499,1375,1772,0.776,1171,2365,3536,2226,686,454,1184,1766,8462
9,10.0,Cleveland Cavaliers*,82,19805,3496,7435,0.47,193,581,0.332,3303,6854,0.482,1294,1683,0.769,1236,2376,3612,2156,649,417,1150,1874,8479
10,11.0,Houston Rockets,82,19880,3391,7317,0.463,196,574,0.341,3195,6743,0.474,1529,1985,0.77,1232,2406,3638,2131,743,384,1174,1673,8507
11,12.0,Portland Trail Blazers*,82,19880,3249,7150,0.454,244,805,0.303,3005,6345,0.474,1797,2367,0.759,1097,2336,3433,1980,688,433,1369,1957,8539
12,13.0,Seattle SuperSonics*,82,19855,3263,6864,0.475,209,621,0.337,3054,6243,0.489,1848,2460,0.751,1122,2228,3350,1832,697,479,1320,1850,8583
13,14.0,Dallas Mavericks,82,19755,3314,7051,0.47,183,599,0.306,3131,6452,0.485,1823,2368,0.77,1157,2631,3788,1936,723,456,1054,1735,8634
14,15.0,Phoenix Suns*,82,19805,3429,7477,0.459,180,586,0.307,3249,6891,0.471,1669,2207,0.756,1218,2345,3563,1909,659,493,1258,1931,8707
15,16.0,Milwaukee Bucks,82,19880,3445,6911,0.498,221,603,0.367,3224,6308,0.511,1638,2195,0.746,1170,2319,3489,2118,730,473,1420,1780,8749
16,17.0,Washington Bullets,82,19855,3431,7174,0.478,212,601,0.353,3219,6573,0.49,1687,2240,0.753,1197,2636,3833,1902,710,450,1325,1689,8761
17,18.0,New Jersey Nets*,82,19780,3422,7175,0.477,161,508,0.317,3261,6667,0.489,1775,2318,0.766,1215,2355,3570,1789,806,484,1343,1722,8780
18,19.0,Minnesota Timberwolves,82,19805,3453,7116,0.485,171,483,0.354,3282,6633,0.495,1738,2337,0.744,1311,2534,3845,2088,660,574,1215,1675,8815
19,20.0,Denver Nuggets,82,19780,3346,6967,0.48,186,532,0.35,3160,6435,0.491,1943,2513,0.773,1109,2530,3639,1811,780,593,1393,1787,8821
20,21.0,Atlanta Hawks,82,19905,3523,7342,0.48,251,732,0.343,3272,6610,0.495,1537,2006,0.766,1160,2545,3705,2168,711,393,1253,1732,8834
21,22.0,Orlando Magic,82,19705,3426,7045,0.486,215,609,0.353,3211,6436,0.499,1830,2437,0.751,1107,2445,3552,2095,791,534,1271,1895,8897
22,23.0,Miami Heat*,82,19830,3529,7157,0.493,210,606,0.347,3319,6551,0.507,1685,2242,0.752,1134,2415,3549,2070,731,447,1316,1968,8953
23,24.0,Indiana Pacers*,82,19955,3425,7312,0.468,216,640,0.338,3209,6672,0.481,1976,2627,0.752,1241,2325,3566,2165,816,386,1247,1984,9042
24,25.0,Sacramento Kings,82,19830,3557,7420,0.479,204,616,0.331,3353,6804,0.493,1728,2297,0.752,1311,2639,3950,2128,816,530,1357,1816,9046
25,26.0,Charlotte Hornets,82,19805,3717,7495,0.496,205,632,0.324,3512,6863,0.512,1661,2241,0.741,1253,2581,3834,2366,621,524,1392,1750,9300
26,27.0,Golden State Warriors*,82,19880,3616,7507,0.482,257,776,0.331,3359,6731,0.499,1923,2563,0.75,1324,2436,3760,2122,794,435,1512,2021,9412
27,,League Average,82,19826,3384,7163,0.472,207,626,0.331,3177,6537,0.486,1660,2188,0.759,1177,2403,3581,2007,709,452,1275,1823,8635
