,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Seattle SuperSonics*,82,19755,40.8,88.2,0.463,,,,40.8,88.2,0.463,18.4,24.8,0.743,13.6,28.8,42.4,22.4,8.9,4.8,17.5,24.2,100.1
1,2,Philadelphia 76ers*,82,19805,40.2,86.6,0.464,,,,40.2,86.6,0.464,19.8,26.5,0.749,14.2,28.5,42.7,23.8,9.0,4.0,18.5,24.2,100.3
2,3,New Jersey Nets*,82,19755,38.9,81.1,0.48,,,,38.9,81.1,0.48,24.0,31.7,0.755,13.7,29.6,43.3,24.2,9.6,5.5,21.3,24.5,101.8
3,4,Kansas City Kings*,82,19855,38.7,79.6,0.486,,,,38.7,79.6,0.486,24.5,32.6,0.749,13.0,28.7,41.7,20.0,7.6,4.9,21.2,25.1,101.9
4,5,Golden State Warriors,82,19780,41.5,86.1,0.481,,,,41.5,86.1,0.481,19.0,25.6,0.744,13.6,30.1,43.7,24.9,7.6,4.3,18.8,22.0,102.0
5,6,San Antonio Spurs*,82,19830,41.6,87.2,0.477,,,,41.6,87.2,0.477,19.3,25.6,0.751,14.2,27.7,41.9,24.4,8.6,4.4,18.6,23.7,102.4
6,7,Phoenix Suns*,82,19780,42.2,85.3,0.495,,,,42.2,85.3,0.495,18.0,23.8,0.755,13.8,27.1,40.9,23.4,9.9,4.5,20.6,24.0,102.4
7,8,Washington Bullets*,82,19780,43.3,91.3,0.475,,,,43.3,91.3,0.475,16.0,21.6,0.741,13.4,29.0,42.4,24.8,8.3,4.9,15.2,24.4,102.7
8,9,Portland Trail Blazers*,82,19780,40.5,82.8,0.488,,,,40.5,82.8,0.488,22.2,29.3,0.755,12.7,27.6,40.2,23.0,9.4,5.0,19.4,25.9,103.1
9,10,Denver Nuggets*,82,19705,41.8,87.6,0.477,,,,41.8,87.6,0.477,19.7,26.2,0.752,14.0,27.9,42.0,25.0,8.5,5.4,17.6,26.0,103.2
10,11,Los Angeles Lakers*,82,19780,43.5,89.9,0.484,,,,43.5,89.9,0.484,16.2,22.1,0.733,14.8,28.5,43.2,25.6,8.4,4.1,17.7,22.4,103.2
11,12,Atlanta Hawks*,82,19855,39.7,81.2,0.489,,,,39.7,81.2,0.489,24.1,32.2,0.75,13.9,28.8,42.7,22.7,7.6,6.6,21.2,25.2,103.6
12,13,Milwaukee Bucks,82,19880,41.7,85.1,0.49,,,,41.7,85.1,0.49,20.6,27.4,0.753,13.9,27.6,41.6,26.1,8.6,5.2,19.8,21.9,104.0
13,14,Indiana Pacers,82,19705,41.5,86.7,0.478,,,,41.5,86.7,0.478,21.6,27.9,0.773,15.0,30.1,45.1,25.2,7.8,5.1,18.7,24.2,104.5
14,15,Detroit Pistons,82,19780,42.5,86.3,0.493,,,,42.5,86.3,0.493,19.6,26.0,0.755,14.7,29.7,44.5,24.9,7.5,5.7,19.7,21.7,104.6
15,16,Chicago Bulls,82,19780,43.4,87.3,0.497,,,,43.4,87.3,0.497,18.3,23.9,0.763,12.9,28.0,40.9,25.3,10.0,5.9,17.3,24.7,105.1
16,17,New Orleans Jazz,82,19705,43.3,90.2,0.481,,,,43.3,90.2,0.481,18.7,25.2,0.742,16.7,29.9,46.6,25.4,10.7,6.3,17.9,23.1,105.4
17,18,New York Knicks,82,19780,41.6,86.3,0.483,,,,41.6,86.3,0.483,22.1,29.0,0.761,14.2,28.8,43.0,24.5,8.7,4.4,18.0,22.7,105.4
18,19,Boston Celtics,82,19680,44.2,87.0,0.508,,,,44.2,87.0,0.508,18.1,23.8,0.759,12.9,28.1,41.0,24.9,8.2,5.0,18.4,23.2,106.4
19,20,Cleveland Cavaliers,82,19680,42.8,84.9,0.503,,,,42.8,84.9,0.503,21.8,28.8,0.758,13.3,30.7,44.1,24.5,7.8,6.0,18.5,23.8,107.3
20,21,Houston Rockets*,82,19780,44.4,89.1,0.498,,,,44.4,89.1,0.498,19.0,25.8,0.736,13.9,27.1,40.9,26.6,7.7,5.0,16.4,24.0,107.7
21,22,San Diego Clippers,82,19730,43.9,89.3,0.491,,,,43.9,89.3,0.491,20.1,26.3,0.767,14.8,26.6,41.4,21.7,8.6,4.0,17.4,23.6,107.9
