,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Seattle SuperSonics*,82,19755,3475,7509,0.463,,,,3475,7509,0.463,1567,2108,0.743,1156,2453,3609,1910,755,407,1493,2057,8517
1,2.0,Golden State Warriors,82,19780,3493,7255,0.481,,,,3493,7255,0.481,1604,2155,0.744,1147,2533,3680,2094,637,362,1580,1854,8590
2,3.0,Atlanta Hawks*,82,19855,3367,6886,0.489,,,,3367,6886,0.489,2045,2727,0.75,1176,2440,3616,1928,646,559,1799,2135,8779
3,4.0,Portland Trail Blazers*,82,19780,3448,7059,0.488,,,,3448,7059,0.488,1889,2501,0.755,1080,2350,3430,1963,797,422,1650,2206,8785
4,5.0,Philadelphia 76ers*,82,19805,3542,7626,0.464,,,,3542,7626,0.464,1747,2331,0.749,1252,2506,3758,2094,795,353,1627,2128,8831
5,6.0,Chicago Bulls,82,19780,3682,7408,0.497,,,,3682,7408,0.497,1549,2029,0.763,1095,2377,3472,2146,844,503,1468,2093,8913
6,7.0,Denver Nuggets*,82,19705,3631,7616,0.477,,,,3631,7616,0.477,1713,2277,0.752,1218,2429,3647,2173,738,471,1529,2262,8975
7,8.0,Los Angeles Lakers*,82,19780,3797,7848,0.484,,,,3797,7848,0.484,1415,1931,0.733,1288,2486,3774,2234,737,359,1542,1958,9009
8,9.0,Washington Bullets*,82,19780,3804,8011,0.475,,,,3804,8011,0.475,1406,1897,0.741,1178,2541,3719,2180,726,434,1338,2144,9014
9,10.0,Cleveland Cavaliers,82,19680,3600,7150,0.503,,,,3600,7150,0.503,1837,2423,0.758,1123,2587,3710,2062,658,503,1557,2001,9037
10,11.0,Kansas City Kings*,82,19855,3434,7061,0.486,,,,3434,7061,0.486,2170,2897,0.749,1156,2547,3703,1776,678,435,1879,2223,9038
11,12.0,Indiana Pacers,82,19705,3586,7499,0.478,,,,3586,7499,0.478,1868,2416,0.773,1299,2605,3904,2178,677,437,1618,2091,9040
12,13.0,New York Knicks,82,19780,3600,7457,0.483,,,,3600,7457,0.483,1907,2506,0.761,1225,2489,3714,2114,751,378,1558,1961,9107
13,14.0,Phoenix Suns*,82,19780,3775,7626,0.495,,,,3775,7626,0.495,1606,2127,0.755,1238,2424,3662,2091,890,402,1841,2144,9156
14,15.0,Milwaukee Bucks,82,19880,3676,7505,0.49,,,,3676,7505,0.49,1819,2415,0.753,1229,2437,3666,2301,763,462,1748,1928,9171
15,16.0,New Jersey Nets*,82,19755,3507,7306,0.48,,,,3507,7306,0.48,2160,2861,0.755,1234,2667,3901,2185,861,492,1919,2208,9174
16,17.0,Houston Rockets*,82,19780,3795,7625,0.498,,,,3795,7625,0.498,1627,2211,0.736,1186,2315,3501,2278,660,431,1400,2055,9217
17,18.0,Detroit Pistons,82,19780,3755,7623,0.493,,,,3755,7623,0.493,1732,2295,0.755,1301,2628,3929,2197,666,504,1744,1914,9242
18,19.0,Boston Celtics,82,19680,3855,7593,0.508,,,,3855,7593,0.508,1578,2079,0.759,1122,2453,3575,2170,717,438,1603,2025,9288
19,20.0,San Antonio Spurs*,82,19830,3798,7970,0.477,,,,3798,7970,0.477,1759,2343,0.751,1297,2531,3828,2232,788,405,1700,2168,9355
20,21.0,New Orleans Jazz,82,19705,3864,8039,0.481,,,,3864,8039,0.481,1666,2246,0.742,1486,2664,4150,2264,955,566,1600,2061,9394
21,22.0,San Diego Clippers,82,19730,3832,7801,0.491,,,,3832,7801,0.491,1760,2295,0.767,1294,2322,3616,1896,747,350,1517,2064,9424
22,,League Average,82,19771,3651,7522,0.485,,,,3651,7522,0.485,1747,2321,0.752,1217,2490,3707,2112,749,440,1623,2076,9048
