,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Boston Celtics*,66,15940,36.8,87.7,0.419,5.7,18.6,0.308,31.0,69.1,0.449,19.0,25.0,0.76,13.0,34.5,47.5,20.5,8.6,5.1,17.2,20.3,98.2
1,2,Chicago Bulls*,66,15940,38.6,91.5,0.421,5.2,15.9,0.325,33.4,75.7,0.442,16.0,21.6,0.74,12.7,31.9,44.6,21.0,8.3,5.8,14.8,19.7,98.3
2,3,Philadelphia 76ers*,66,15915,38.1,89.2,0.427,6.0,18.0,0.334,32.1,71.2,0.45,17.1,22.7,0.752,11.9,36.7,48.5,21.7,6.6,5.3,15.4,18.0,99.2
3,4,Miami Heat*,66,16040,37.5,86.4,0.434,7.9,21.6,0.363,29.6,64.8,0.457,17.3,23.9,0.725,11.9,31.1,43.0,21.3,9.0,4.6,18.2,22.2,100.2
4,5,New York Knicks*,66,15940,37.4,84.7,0.442,7.2,20.0,0.359,30.3,64.6,0.468,18.9,25.7,0.736,11.6,33.0,44.6,20.2,8.7,5.4,18.2,23.2,101.0
5,6,Atlanta Hawks*,66,16165,39.2,88.3,0.444,6.4,18.7,0.344,32.7,69.6,0.47,16.4,21.8,0.753,11.7,34.2,45.9,22.3,8.1,5.2,16.4,20.8,101.2
6,7,Memphis Grizzlies*,66,15940,37.8,85.1,0.444,6.9,20.1,0.345,30.9,65.1,0.474,19.3,25.2,0.764,12.1,32.4,44.5,21.1,8.6,6.0,18.7,21.1,101.8
7,8,Dallas Mavericks*,66,16065,38.3,88.1,0.435,7.7,22.4,0.346,30.6,65.7,0.466,17.8,23.8,0.75,11.8,35.5,47.4,22.1,9.2,4.3,15.9,19.8,102.3
8,9,Indiana Pacers*,66,15990,38.1,87.7,0.435,7.3,20.8,0.351,30.8,66.9,0.461,19.5,26.7,0.729,13.1,33.1,46.2,21.4,7.2,6.6,16.3,23.6,103.1
9,10,San Antonio Spurs*,66,15940,40.7,90.1,0.452,6.7,18.9,0.353,34.0,71.2,0.478,15.1,20.0,0.756,11.0,33.0,44.1,20.9,7.9,5.3,14.7,20.2,103.2
10,11,Oklahoma City Thunder*,66,15990,38.8,90.8,0.427,6.8,19.9,0.342,32.0,71.0,0.451,18.8,24.5,0.768,13.5,30.5,44.0,21.2,8.7,5.2,15.1,21.3,103.2
11,12,Orlando Magic*,66,15965,40.1,89.3,0.449,7.0,20.1,0.347,33.1,69.2,0.478,17.0,22.0,0.772,11.3,34.8,46.1,22.8,8.4,4.6,14.6,22.1,104.1
12,13,Los Angeles Lakers*,66,16065,41.1,94.1,0.437,7.3,21.0,0.348,33.8,73.1,0.463,14.9,20.0,0.742,12.5,32.1,44.6,23.9,9.2,5.0,12.3,22.0,104.4
13,14,Toronto Raptors,66,15965,37.6,86.4,0.435,6.8,20.6,0.328,30.9,65.8,0.469,22.5,30.2,0.744,11.4,33.6,45.0,22.3,8.1,5.4,14.7,20.4,104.5
14,15,New Orleans Hornets,66,15940,39.3,88.5,0.444,7.2,22.9,0.317,32.1,65.6,0.489,19.2,25.4,0.759,12.5,32.6,45.0,23.5,8.9,6.5,15.6,21.1,105.1
15,16,Milwaukee Bucks,66,15865,39.5,88.0,0.449,7.1,20.1,0.351,32.5,67.9,0.478,19.1,24.8,0.769,13.1,34.5,47.6,23.1,8.1,4.8,16.9,20.6,105.2
16,17,Houston Rockets,66,16065,40.3,88.4,0.456,6.0,18.5,0.325,34.3,69.9,0.491,18.6,24.3,0.766,11.9,33.0,44.9,21.5,8.1,5.5,15.8,19.8,105.2
17,18,Los Angeles Clippers*,66,15965,38.4,85.9,0.447,7.8,21.3,0.365,30.7,64.7,0.474,21.1,28.3,0.746,12.0,32.3,44.3,23.1,6.7,5.0,16.3,23.6,105.7
18,19,Utah Jazz*,66,16165,39.0,86.2,0.453,6.9,20.4,0.34,32.1,65.8,0.488,21.1,28.0,0.754,11.8,32.3,44.1,22.0,8.0,6.1,15.7,22.2,106.1
19,20,Denver Nuggets*,66,16040,40.4,88.5,0.456,9.1,23.7,0.383,31.3,64.8,0.483,16.3,21.5,0.759,11.6,30.6,42.2,24.3,8.3,7.0,16.3,23.1,106.2
20,21,Washington Wizards,66,15865,39.6,87.5,0.453,7.0,19.9,0.35,32.6,67.6,0.483,20.1,26.5,0.758,13.3,33.7,47.0,23.2,8.5,4.9,16.4,20.1,106.2
21,22,Detroit Pistons,66,15965,40.1,86.7,0.462,6.7,18.8,0.355,33.4,67.9,0.492,19.6,25.6,0.765,11.8,33.4,45.3,25.0,9.5,5.9,16.2,21.6,106.3
22,23,Portland Trail Blazers,66,15965,40.8,88.2,0.463,7.3,20.1,0.363,33.5,68.1,0.492,17.5,23.4,0.747,12.0,34.0,46.0,22.9,8.2,5.2,16.2,21.5,106.4
23,24,Phoenix Suns,66,15840,41.0,90.1,0.455,6.5,18.5,0.352,34.5,71.6,0.481,18.0,23.6,0.762,13.1,33.8,46.9,23.2,8.6,4.7,15.2,21.2,106.5
24,25,Minnesota Timberwolves,66,15940,41.5,91.3,0.455,6.6,19.3,0.34,35.0,72.0,0.486,17.1,22.6,0.755,12.4,33.8,46.3,22.9,8.9,6.1,14.1,23.2,106.6
25,26,Cleveland Cavaliers,66,15965,41.7,89.4,0.467,7.4,20.3,0.362,34.4,69.1,0.498,18.0,24.1,0.748,12.4,34.1,46.5,25.1,8.6,6.7,15.1,22.7,108.9
26,27,Golden State Warriors,66,15915,40.2,88.7,0.453,7.6,20.9,0.365,32.5,67.8,0.48,21.0,28.2,0.747,14.2,35.2,49.4,24.9,8.1,5.4,16.0,17.9,109.1
27,28,New Jersey Nets,66,15890,41.9,88.7,0.472,7.2,19.3,0.374,34.7,69.4,0.5,18.5,25.0,0.74,13.1,34.0,47.1,25.8,8.8,5.5,15.8,21.3,109.6
28,29,Sacramento Kings,66,15915,42.5,89.3,0.476,7.0,19.7,0.355,35.5,69.7,0.51,17.8,23.4,0.762,13.0,34.3,47.3,25.0,8.3,6.7,16.2,20.9,109.8
29,30,Charlotte Bobcats,66,15890,42.6,89.7,0.475,6.7,18.9,0.356,35.8,70.8,0.506,18.5,24.6,0.75,12.9,36.4,49.3,25.5,8.3,6.3,14.8,22.2,110.4
