,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Houston Rockets*,82,19805,40.7,87.7,0.464,2.0,6.7,0.293,38.8,81.1,0.478,20.0,27.0,0.741,14.1,29.5,43.5,24.1,9.5,4.7,17.1,21.8,103.4
1,2,Detroit Pistons*,82,19805,39.1,87.4,0.447,2.4,7.2,0.333,36.7,80.3,0.457,22.9,30.1,0.762,13.4,29.3,42.6,22.7,7.8,3.9,16.0,26.6,103.5
2,3,San Antonio Spurs*,82,19730,40.4,87.6,0.461,2.9,7.7,0.37,37.5,79.9,0.47,20.5,26.8,0.767,13.9,27.7,41.6,24.3,9.4,5.1,17.5,23.7,104.2
3,4,Portland Trail Blazers*,82,19880,39.5,85.3,0.464,2.7,8.1,0.331,36.9,77.2,0.478,22.6,29.5,0.767,12.5,27.8,40.3,23.9,7.9,5.1,17.6,24.6,104.4
4,5,Utah Jazz*,82,19830,39.9,87.5,0.455,2.2,7.1,0.309,37.7,80.4,0.468,23.5,30.9,0.761,13.9,27.8,41.7,23.7,9.3,5.7,15.6,24.1,105.4
5,6,Phoenix Suns*,82,19855,42.4,91.1,0.465,2.4,6.8,0.355,40.0,84.3,0.474,19.0,26.0,0.733,14.4,28.0,42.5,25.5,8.1,4.7,15.1,25.8,106.2
6,7,Denver Nuggets*,82,19805,41.3,84.3,0.489,1.9,5.9,0.317,39.4,78.4,0.502,22.3,28.9,0.77,11.7,32.7,44.5,23.8,7.0,5.3,17.4,22.0,106.7
7,8,Los Angeles Lakers*,82,19855,42.4,91.0,0.467,2.2,6.5,0.337,40.3,84.4,0.477,19.9,26.5,0.75,14.2,28.2,42.3,25.2,8.4,5.3,15.1,24.0,107.0
8,9,Cleveland Cavaliers*,82,19880,43.4,90.7,0.479,2.0,6.4,0.312,41.5,84.3,0.492,18.4,24.1,0.761,14.4,31.2,45.6,27.2,8.6,4.8,16.4,24.1,107.2
9,10,Dallas Mavericks*,82,19855,42.1,89.7,0.469,2.2,7.5,0.298,39.8,82.2,0.484,20.8,27.6,0.753,14.6,30.7,45.3,25.1,8.3,5.0,15.8,23.4,107.2
10,11,Los Angeles Clippers,82,19805,41.9,88.1,0.476,2.3,7.0,0.323,39.7,81.0,0.49,21.2,27.5,0.772,14.0,28.9,43.0,25.6,10.1,5.2,16.7,23.8,107.4
11,12,Boston Celtics*,82,19705,42.7,91.6,0.466,2.1,6.7,0.319,40.5,84.9,0.477,20.4,26.5,0.773,13.0,28.8,41.7,25.8,9.1,4.4,12.4,22.9,107.9
12,13,New York Knicks*,82,19830,43.1,91.6,0.471,2.1,6.7,0.315,41.0,84.9,0.483,19.7,25.9,0.761,15.4,28.2,43.5,26.2,8.9,5.2,15.9,23.0,108.0
13,14,Milwaukee Bucks*,82,19830,40.6,84.8,0.479,2.2,7.0,0.321,38.4,77.9,0.493,24.6,31.7,0.774,14.3,29.7,44.0,25.0,8.5,5.5,18.6,23.2,108.1
14,15,Minnesota Timberwolves,82,19855,40.9,84.8,0.482,1.7,5.2,0.33,39.2,79.6,0.492,24.7,32.1,0.768,13.9,30.8,44.8,25.0,7.7,6.5,18.1,23.2,108.2
15,16,Philadelphia 76ers*,82,19805,42.9,89.4,0.48,2.7,7.2,0.37,40.2,82.2,0.49,19.9,25.8,0.771,14.0,29.6,43.6,27.1,8.0,4.8,15.5,24.4,108.4
16,17,New Jersey Nets,82,19705,41.7,86.1,0.485,1.7,5.2,0.336,40.0,81.0,0.494,23.4,30.6,0.765,14.0,31.8,45.8,23.0,9.4,5.9,17.4,23.1,108.6
17,18,Miami Heat,82,19730,41.2,84.4,0.488,1.9,5.6,0.342,39.3,78.9,0.498,24.7,32.7,0.755,13.5,29.7,43.3,25.0,10.4,5.7,17.7,21.5,108.9
18,19,Chicago Bulls*,82,19830,42.1,85.3,0.493,2.6,7.3,0.351,39.5,78.0,0.506,22.3,29.9,0.746,13.4,28.7,42.1,26.4,8.3,4.8,17.7,21.8,109.0
19,20,Washington Bullets,82,19830,42.8,90.1,0.474,1.7,5.8,0.3,41.0,84.4,0.486,22.5,28.9,0.777,14.6,30.5,45.1,23.8,7.8,5.2,14.6,21.7,109.7
20,21,Seattle SuperSonics,82,19905,41.2,84.8,0.486,2.3,6.6,0.342,38.9,78.2,0.498,25.2,32.0,0.786,12.7,27.9,40.6,23.6,8.0,5.1,16.5,22.7,109.8
21,22,Charlotte Hornets,82,19755,42.6,85.8,0.497,1.6,5.2,0.314,41.0,80.5,0.509,23.1,29.5,0.784,13.2,33.7,46.9,25.6,7.9,4.8,17.0,21.7,109.9
22,23,Sacramento Kings,82,19755,42.5,89.9,0.473,2.0,6.4,0.316,40.5,83.6,0.485,23.0,29.2,0.787,14.4,31.8,46.2,25.4,8.8,4.9,14.7,21.9,110.0
23,24,Indiana Pacers*,82,19880,43.4,89.9,0.482,2.2,6.7,0.32,41.2,83.2,0.496,22.4,29.8,0.753,14.6,28.6,43.2,24.2,8.9,4.0,14.8,25.1,111.4
