,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Chicago Bulls*,82,19730,3277,6923,0.473,523,1403,0.373,2754,5520,0.499,1381,1848,0.747,1235,2461,3696,2142,716,332,1109,1617,8458
1,2.0,Utah Jazz*,82,19830,3131,6217,0.504,334,902,0.37,2797,5315,0.526,1858,2416,0.769,889,2410,3299,2199,748,418,1259,1981,8454
2,3.0,Phoenix Suns*,82,19855,3143,6705,0.469,527,1428,0.369,2616,5277,0.496,1618,2125,0.761,916,2376,3292,2067,664,322,1180,1727,8431
3,4.0,Seattle SuperSonics*,82,19780,2995,6415,0.467,559,1583,0.353,2436,4832,0.504,1725,2295,0.752,1010,2271,3281,1931,904,388,1231,1803,8274
4,5.0,Boston Celtics,82,19905,3066,6967,0.44,467,1331,0.351,2599,5636,0.461,1649,2199,0.75,1095,2188,3283,1792,810,315,1342,1915,8248
5,6.0,Houston Rockets*,82,19855,3037,6484,0.468,671,1839,0.365,2366,4645,0.509,1503,1992,0.755,927,2565,3492,2013,685,347,1365,1610,8248
6,7.0,Philadelphia 76ers,82,19780,3003,6850,0.438,433,1356,0.319,2570,5494,0.468,1776,2450,0.725,1267,2355,3622,1695,683,394,1437,1733,8215
7,8.0,Los Angeles Lakers*,82,19930,3018,6642,0.454,551,1500,0.367,2467,5142,0.48,1613,2330,0.692,1092,2414,3506,1845,740,575,1222,1818,8200
8,9.0,Golden State Warriors,82,19905,2997,6567,0.456,481,1363,0.353,2516,5204,0.483,1696,2180,0.778,1086,2259,3345,1822,611,359,1410,1787,8171
9,10.0,Washington Bullets*,82,19855,3208,6678,0.48,331,1001,0.331,2877,5677,0.507,1400,1979,0.707,1010,2420,3430,1921,712,402,1289,1815,8147
10,11.0,Portland Trail Blazers*,82,19855,3000,6465,0.464,501,1401,0.358,2499,5064,0.493,1613,2261,0.713,1058,2494,3552,1710,640,435,1357,1928,8114
11,12.0,Charlotte Hornets*,82,19805,2988,6342,0.471,591,1382,0.428,2397,4960,0.483,1541,1984,0.777,910,2298,3208,2021,597,349,1203,1702,8108
12,13.0,Denver Nuggets,82,19930,2934,6687,0.439,636,1711,0.372,2298,4976,0.462,1516,1992,0.761,994,2452,3446,1889,503,487,1359,1784,8020
13,14.0,New Jersey Nets,82,19780,2994,7091,0.422,484,1371,0.353,2510,5720,0.439,1502,2031,0.74,1410,2376,3786,1726,677,481,1290,1865,7974
14,15.0,Los Angeles Clippers*,82,19930,2989,6696,0.446,474,1339,0.354,2515,5357,0.469,1517,2074,0.731,1092,2242,3334,1662,733,441,1311,1964,7969
15,16.0,Sacramento Kings,82,19855,3000,6611,0.454,414,1058,0.391,2586,5553,0.466,1494,2067,0.723,1100,2307,3407,1799,588,362,1332,1946,7908
16,17.0,Minnesota Timberwolves*,82,19780,2937,6436,0.456,371,1093,0.339,2566,5343,0.48,1637,2180,0.751,957,2302,3259,1874,618,557,1243,1818,7882
17,18.0,Toronto Raptors,82,19830,2897,6632,0.437,589,1624,0.363,2308,5008,0.461,1446,2008,0.72,1135,2254,3389,1714,722,517,1347,1883,7829
18,19.0,New York Knicks*,82,19855,2882,6227,0.463,470,1294,0.363,2412,4933,0.489,1585,2119,0.748,973,2516,3489,1809,629,378,1462,2033,7819
19,20.0,Indiana Pacers,82,19930,2851,6254,0.456,430,1130,0.381,2421,5124,0.472,1687,2336,0.722,1029,2390,3419,1750,585,394,1338,1977,7819
20,21.0,Milwaukee Bucks,82,19730,2967,6303,0.471,324,920,0.352,2643,5383,0.491,1560,2104,0.741,955,2263,3218,1610,632,348,1285,1892,7818
21,22.0,Miami Heat*,82,19805,2822,6235,0.453,678,1865,0.364,2144,4370,0.491,1454,2022,0.719,957,2402,3359,1735,650,439,1306,1919,7776
22,23.0,Atlanta Hawks*,82,19805,2812,6307,0.446,659,1834,0.359,2153,4473,0.481,1491,1955,0.763,1021,2350,3371,1557,701,427,1228,1591,7774
23,24.0,Detroit Pistons*,82,19830,2827,6095,0.464,582,1499,0.388,2245,4596,0.488,1487,1995,0.745,858,2292,3150,1554,632,283,1041,1652,7723
24,25.0,Orlando Magic*,82,19855,2839,6497,0.437,567,1662,0.341,2272,4835,0.47,1474,1975,0.746,1071,2221,3292,1689,694,363,1250,1643,7719
25,26.0,Dallas Mavericks,82,19805,2813,6452,0.436,430,1316,0.327,2383,5136,0.464,1375,1918,0.717,1040,2262,3302,1663,654,351,1324,1798,7431
26,27.0,San Antonio Spurs,82,19730,2827,6391,0.442,378,1180,0.32,2449,5211,0.47,1386,1929,0.719,1101,2129,3230,1661,646,431,1243,1764,7418
27,28.0,Vancouver Grizzlies,82,19780,2819,6453,0.437,445,1274,0.349,2374,5179,0.458,1230,1734,0.709,1023,2155,3178,1862,657,464,1301,1755,7313
28,29.0,Cleveland Cavaliers,82,19855,2704,5972,0.453,483,1284,0.376,2221,4688,0.474,1282,1773,0.723,909,2159,3068,1714,655,315,1188,1882,7173
29,,League Average,82,19833,2958,6503,0.455,496,1377,0.36,2462,5126,0.48,1534,2078,0.738,1039,2330,3369,1808,672,403,1285,1814,7946
