,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1,Miami Heat*,82,19805,36.9,85.5,0.432,5.6,15.6,0.362,31.3,69.9,0.447,21.2,28.9,0.731,13.7,31.9,45.6,20.8,8.9,5.4,18.2,25.1,100.6
1,2,New York Knicks*,82,19855,35.6,83.7,0.425,6.4,18.3,0.35,29.2,65.4,0.446,23.4,31.9,0.733,12.2,29.6,41.8,21.2,9.7,3.9,17.8,25.1,101.0
2,3,Atlanta Hawks*,82,19805,39.1,90.0,0.435,6.8,19.5,0.347,32.4,70.5,0.459,17.2,23.4,0.737,14.6,31.1,45.6,23.2,8.4,4.6,17.7,24.4,102.3
3,4,Chicago Bulls*,82,19730,39.2,89.9,0.436,6.4,19.0,0.335,32.8,70.9,0.463,17.6,23.9,0.737,14.7,29.8,44.5,21.9,8.4,3.9,17.5,23.4,102.4
4,5,Cleveland Cavaliers,82,19855,36.3,82.2,0.441,6.7,17.9,0.373,29.6,64.3,0.46,23.1,31.2,0.742,12.3,31.9,44.2,24.0,8.0,5.1,19.4,25.5,102.4
5,6,Seattle SuperSonics*,82,19780,37.1,84.1,0.441,8.2,22.1,0.373,28.8,62.0,0.465,20.3,27.4,0.741,13.6,30.3,43.9,23.5,8.5,5.7,20.6,25.9,102.7
6,7,Portland Trail Blazers*,82,19855,37.2,85.4,0.436,6.1,17.0,0.357,31.1,68.4,0.455,22.9,30.9,0.739,12.7,29.2,41.9,22.6,8.7,5.7,16.5,25.1,103.3
7,8,Los Angeles Lakers*,82,19930,38.6,87.5,0.441,6.3,18.2,0.347,32.3,69.2,0.466,20.2,28.1,0.718,14.7,31.3,46.0,24.8,8.2,5.1,17.7,25.6,103.7
8,9,Utah Jazz*,82,19830,36.4,83.2,0.438,7.0,19.9,0.352,29.4,63.3,0.465,24.1,32.2,0.75,12.9,28.2,41.1,21.4,8.6,5.0,17.9,27.5,104.0
9,10,Houston Rockets*,82,19855,40.0,90.3,0.443,6.8,20.4,0.335,33.1,69.9,0.474,17.2,23.6,0.729,13.6,30.8,44.3,24.2,9.6,4.8,15.5,22.9,104.0
10,11,Detroit Pistons*,82,19830,39.6,89.2,0.444,7.6,20.5,0.369,32.1,68.7,0.467,17.6,23.9,0.737,13.8,32.4,46.2,25.7,7.0,4.0,17.1,25.5,104.4
