,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Boston Celtics*,72.0,,36.2,90.7,0.399,,,,36.2,90.7,0.399,29.1,37.6,0.776,,,59.6,26.5,,,,25.8,101.5
1,2.0,Minneapolis Lakers*,72.0,,34.8,89.8,0.388,,,,34.8,89.8,0.388,26.0,35.0,0.744,,,53.7,20.4,,,,26.9,95.6
2,3.0,Philadelphia Warriors,72.0,,33.2,86.6,0.384,,,,33.2,86.6,0.384,26.8,36.5,0.734,,,58.9,24.2,,,,23.8,93.2
3,4.0,New York Knicks*,72.0,,33.2,85.4,0.389,,,,33.2,85.4,0.389,26.2,36.0,0.728,,,60.8,24.2,,,,22.0,92.7
4,5.0,Fort Wayne Pistons*,72.0,,32.4,83.1,0.39,,,,32.4,83.1,0.39,27.6,37.6,0.733,,,53.1,24.1,,,,24.3,92.4
5,6.0,Syracuse Nationals*,72.0,,32.8,88.1,0.372,,,,32.8,88.1,0.372,25.5,34.0,0.75,,,54.6,24.7,,,,23.0,91.1
6,7.0,Rochester Royals*,72.0,,33.3,83.6,0.399,,,,33.3,83.6,0.399,24.1,33.6,0.718,,,54.2,23.5,,,,25.9,90.8
7,8.0,Milwaukee Hawks,72.0,,30.4,83.9,0.362,,,,30.4,83.9,0.362,26.6,37.1,0.717,,,53.5,21.4,,,,26.4,87.4
8,9.0,Baltimore Bullets,,,,,,,,,,,,,,,,,,,,,,,
9,,League Average,72.0,,33.3,86.4,,,,,33.3,86.4,0.385,26.5,35.9,,,,56.1,23.6,,,,24.8,93.1
