,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Baltimore Bullets,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Syracuse Nationals*,72.0,,,,,,,,,,,,,,,,,,,,,,6457.0
2,3.0,Fort Wayne Pistons*,72.0,,,,,,,,,,,,,,,,,,,,,,6480.0
3,4.0,Milwaukee Hawks,72.0,,,,,,,,,,,,,,,,,,,,,,6510.0
4,5.0,Rochester Royals*,72.0,,,,,,,,,,,,,,,,,,,,,,6652.0
5,6.0,New York Knicks*,72.0,,,,,,,,,,,,,,,,,,,,,,6665.0
6,7.0,Philadelphia Warriors,72.0,,,,,,,,,,,,,,,,,,,,,,6731.0
7,8.0,Minneapolis Lakers*,72.0,,,,,,,,,,,,,,,,,,,,,,6801.0
8,9.0,Boston Celtics*,72.0,,,,,,,,,,,,,,,,,,,,,,7309.0
9,,League Average,72.0,,2397.0,6221.0,,,,,2397.0,6221.0,0.385,1908.0,2586.0,,,,4037.0,1702.0,,,,1785.0,6701.0
